region,year,smi,Winterweizen_yield,Winterweizen_sqr,Winterweizen_bodenzahl,Winterweizen_weight,Roggen und Wintermenggetreide_yield,Roggen und Wintermenggetreide_sqr,Roggen und Wintermenggetreide_bodenzahl,Roggen und Wintermenggetreide_weight,Wintergerste_yield,Wintergerste_sqr,Wintergerste_bodenzahl,Wintergerste_weight,Winterraps_yield,Winterraps_sqr,Winterraps_bodenzahl,Winterraps_weight,Kartoffeln_yield,Kartoffeln_sqr,Kartoffeln_bodenzahl,Kartoffeln_weight,Zuckerrüben_yield,Zuckerrüben_sqr,Zuckerrüben_bodenzahl,Zuckerrüben_weight,Silomais/Grünmais (einschl. Lieschkolbenschrot)_yield,Silomais/Grünmais (einschl. Lieschkolbenschrot)_sqr,Silomais/Grünmais (einschl. Lieschkolbenschrot)_bodenzahl,Silomais/Grünmais (einschl. Lieschkolbenschrot)_weight,Hafer_yield,Hafer_sqr,Hafer_bodenzahl,Hafer_weight,OCT_25,OCT_gesamt,NOV_25,NOV_gesamt,DEZ_25,DEZ_gesamt,JAN_25,JAN_gesamt,FEB_25,FEB_gesamt,MAR_25,MAR_gesamt,APR_25,APR_gesamt,MAI_25,MAI_gesamt,JUN_25,JUN_gesamt,JUL_25,JUL_gesamt,AUG_25,AUG_gesamt,SEP_25,SEP_gesamt,Mais_yield,Mais_sqr,Mais_bodenzahl,Mais_weight
41,2017,0.431865721320113,79.3,67.52968715381363,49.501788162408324,0.004665731286933318,NA,67.52968715381363,49.501788162408324,0.010736334998245875,74.7,67.52968715381363,49.501788162408324,0.004887888106041446,35.2,69.82888903648362,58.50477040143175,0.006366338163731005,NA,71.64983111374578,57.823222562388196,0.0012051042286269611,NA,71.64983111374578,57.823222562388196,0.00523097948210493,NA,65.17688768560723,43.661786526200004,0.004888806722360927,NA,67.52968715381363,49.501788162408324,0.009665767291471672,0.14320144057273881,0.11013892489044287,0.1353449135234481,0.10179106851941658,0.4019295949684946,0.16778550100953957,0.11919365313492328,0.07208667852376636,0.13651429155939507,0.10047890677263867,0.0637111265800501,0.06488306212582085,0.5883400126507407,0.29521097634967985,0.8460724981207597,0.5726990433115708,0.7989128169260528,0.5831834109205949,0.8714005288324858,0.7302901337021276,0.8464722507878354,0.7174789936918963,0.9223776114614386,0.7707756538140146,NA,65.17688768560723,43.661786526200004,0.004888806722360927
42,2017,0.419684137528141,71.8,62.03291002265355,32.72910402286113,0.016060627853916976,59.5,62.03291002265355,32.72910402286113,0.11962896923709392,65.7,62.03291002265355,32.72910402286113,0.03722215464996042,40.3,64.38046682407271,44.472317512290445,0.011001080053997586,464.1,64.52977068655119,38.222828433757776,0.02527367788143966,NA,64.52977068655119,38.222828433757776,0.006576537168448242,436.4,61.11241636082805,30.551889861615177,0.04653915194380784,41.3,62.03291002265355,32.72910402286113,0.020356712513758243,0.12804294750094414,0.125317058712244,0.10614923834800712,0.11165984980762018,0.3429555885493756,0.15768156014382825,0.10776841901242737,0.07828678432852029,0.10977713689208028,0.07878063451498747,0.06360176373273134,0.05198874603956938,0.5219393879175186,0.2431019954383372,0.851524478197098,0.5348324060440063,0.8366324961185455,0.5100047782063484,0.8456321835517884,0.625262850522995,0.8327210158109665,0.6175300329923629,0.904798623919487,0.6549975395202636,436.4,61.11241636082805,30.551889861615177,0.04653915194380784
43,2017,0.399634845554829,87.8,70.4720098369655,56.006035243914106,0.021372838758372,NA,70.4720098369655,56.006035243914106,0.005779573295333302,82.2,70.4720098369655,56.006035243914106,0.02459923604901299,39.9,69.57250271766041,56.84609292130573,0.027920733339455737,NA,72.02379910225397,57.01824247930619,0.016624960608558306,844.5,72.02379910225397,57.01824247930619,0.01344834490412385,623.2,70.51998205689704,55.20525256504913,0.012674593702789833,NA,70.4720098369655,56.006035243914106,0.02768254891896565,0.13711942575479813,0.13411493168065422,0.1296047568321228,0.12330112606287007,0.3832175637546339,0.18122844947011849,0.09666089243010471,0.07324521851382756,0.15486675187161106,0.09686322627883212,0.0634750593453646,0.06892920501138035,0.6069324643988359,0.23411801378977912,0.8162097774053875,0.44122654513308884,0.7112375435076261,0.44776795726073415,0.8419433267492997,0.6370813517194044,0.7857602458251151,0.6209746959962343,0.9139604003805863,0.6881317182591087,623.2,70.51998205689704,55.20525256504913,0.012674593702789833
44,2017,0.421911120414734,81.8,59.463702146823714,55.21662105708166,0.07206596824384316,NA,59.463702146823714,55.21662105708166,0.013149312876971282,80.4,59.463702146823714,55.21662105708166,0.06596537359514591,34.8,56.57577842497242,52.938862552046366,0.11073543686301475,NA,68.39298255315717,62.73402240334685,0.004901938671150257,982.4,68.39298255315717,62.73402240334685,0.043261993842916464,575.2,58.492540186431825,53.99614219238657,0.03334425497331213,60.1,59.463702146823714,55.21662105708166,0.0683163751245447,0.13180031705843764,0.049673739232515036,0.11171271926478338,0.040747277438640594,0.3812881488549082,0.07277314776652738,0.10088160869322327,0.03643425456003139,0.14964022134479726,0.02456219190437543,0.11022159535633892,0.018596285022795207,0.6659493760058754,0.18003162584806734,0.9544523389715898,0.6991436857926218,0.641583430139642,0.5627972169926292,0.732600820691962,0.6627621587954069,0.7780013743199801,0.6869677744413677,0.8986897186229104,0.7248044547281767,575.2,58.492540186431825,53.99614219238657,0.03334425497331213
45,2017,0.421000730246305,80.8,55.359024660331336,55.76750592602606,0.05357174498052335,72.8,55.359024660331336,55.76750592602606,0.04860435481323684,75.4,55.359024660331336,55.76750592602606,0.053709057302744376,37.2,52.25803407272047,54.65907610184094,0.10507686716528504,488.1,63.25364274224672,59.12050452083444,0.014640405275907648,762.9,63.25364274224672,59.12050452083444,0.04531566365934248,546.3,56.41752024446966,53.91407740581315,0.023583827349413555,47.8,55.359024660331336,55.76750592602606,0.05755406544121077,0.15800170451402662,0.06898935623466969,0.15337354168295844,0.06628849543631077,0.3995699167251588,0.10232631526887417,0.08057933002710344,0.04023893270641565,0.11760930195450778,0.04959444236010312,0.06630218680948019,0.037832470517605535,0.6221349954605103,0.22886403948068615,0.9005817234516144,0.5996493130922318,0.7390198588371277,0.571434223651886,0.8415139675140381,0.7317729562520982,0.8280899435281753,0.7198780179023743,0.9259577602148056,0.7690390557050705,546.3,56.41752024446966,53.91407740581315,0.023583827349413555
46,2017,0.388575910280148,81,62.31861737654401,41.673251857417185,0.04336088847078219,69.2,62.31861737654401,41.673251857417185,0.05463047019010866,77.3,62.31861737654401,41.673251857417185,0.06275940466182023,38.5,66.23094611129497,47.09778617209134,0.07985618362860317,NA,65.48246032330023,46.9644498800529,0.021489521715398203,NA,65.48246032330023,46.9644498800529,0.011407899241863374,539.6,59.59480451072286,37.0300585018757,0.04533955114296893,NA,62.31861737654401,41.673251857417185,0.04913717621806783,0.10187179673659176,0.20078933944827637,0.10757530755118315,0.19232523206033203,0.3036004602909088,0.24149889851871284,0.11029506553160515,0.1277739415435414,0.16759605548883738,0.13321521878242493,0.08590175133002434,0.08580376854852627,0.5677520632743835,0.2866561757890802,0.789777724366439,0.47265477556931335,0.574181644540084,0.38016404289948325,0.7407634791574981,0.5338583839567084,0.7042006787500883,0.5320057853272087,0.813742060410349,0.577060313601243,539.6,59.59480451072286,37.0300585018757,0.04533955114296893
47,2017,0.392325934643547,74.1,54.94585642421916,42.26099629397003,0.04026141942757798,NA,54.94585642421916,42.26099629397003,0.05445807157074432,66.9,54.94585642421916,42.26099629397003,0.0489536425352843,32.3,51.398330274962156,44.88850413355019,0.07704163685684691,NA,69.32032848552551,46.26430909972028,0.007484535032766592,NA,69.32032848552551,46.26430909972028,0.002540483991644814,505.7,58.485718770060515,38.87966630312417,0.036568020055141044,58.3,54.94585642421916,42.26099629397003,0.06474677967869523,0.15820426270365712,0.09561934210360054,0.14629251249134528,0.08897342886775735,0.3897201567888259,0.24096462093293666,0.1229695279151201,0.10182575006037956,0.2787726365029811,0.22206866722553972,0.08164825346320866,0.06251304158940911,0.4661951020359993,0.26062430627644073,0.8747385889291763,0.7113030686974525,0.5887210533022881,0.5850636661052704,0.7385777264833451,0.7047513663768769,0.7919776678085327,0.7346987783908844,0.9109190970659256,0.8106790959835053,505.7,58.485718770060515,38.87966630312417,0.036568020055141044
54,2017,0.345963382472595,91.5,76.42081230192416,43.65933170543465,0.011315980416287163,NA,76.42081230192416,43.65933170543465,0.009832146435146173,83.5,76.42081230192416,43.65933170543465,0.01196297737573669,NA,84.58918096302942,42.88691007688139,0.013025734045690763,NA,87.58694586883276,50.62078185562477,0.0005245747818729125,NA,87.58694586883276,50.62078185562477,0.0024832481993971025,496.7,79.86990888208892,43.31464090183697,0.006588169158915757,NA,76.42081230192416,43.65933170543465,0.008644706541101811,0.10567167365834826,0.0986997123275485,0.06833776973542714,0.07533661719589006,0.29610509886628106,0.11040399578355603,0.06648197379850206,0.05430271245893978,0.16771220770620165,0.06563620925659225,0.09889077200066472,0.037639993287268136,0.530665038597016,0.11011812019915801,0.7830243224189395,0.23514248785518466,0.6228494076501755,0.2612359176079431,0.7005883881023953,0.34213848624910637,0.6222340521358308,0.31190734392120734,0.8590664806820097,0.4301221313930692,496.7,79.86990888208892,43.31464090183697,0.006588169158915757
57,2017,0.480855751782656,80.7,54.975991897004775,40.97806334217311,0.01583389281906209,NA,54.975991897004775,40.97806334217311,0.0066825562736822055,72.8,54.975991897004775,40.97806334217311,0.019673753193681084,39.8,54.90510351829714,42.11614717198201,0.028931100937767656,NA,52.08357870556503,38.48942642085719,0.001676190427090228,NA,52.08357870556503,38.48942642085719,0.003930053316070302,496.9,53.04122051849628,39.242894675357576,0.021195049100601923,NA,54.975991897004775,40.97806334217311,0.03831997079546671,0.027295225324403292,0.023916361510361493,0.12753447380505115,0.03035704968006987,0.35910933739260625,0.11614927727925148,0.11466995430620096,0.06824250950625069,0.3241400797116128,0.21157613004508777,0.26470095546622024,0.16900693899706795,0.549115295472898,0.3960205881219162,0.8688302134212693,0.7303008468527543,0.752570977336482,0.697014570236206,0.766262223846034,0.7480280242468181,0.7866520693427639,0.757852786465695,0.8806277733100089,0.7829767151882774,496.9,53.04122051849628,39.242894675357576,0.021195049100601923
58,2017,0.319026279573639,76.7,57.411177446650605,45.48279554007338,0.008154160169112844,NA,57.411177446650605,45.48279554007338,0.004466088709337134,70.3,57.411177446650605,45.48279554007338,0.009014393367344572,NA,59.94133090837388,44.36478830156816,0.013258646778724893,NA,65.97540036831174,45.64808553660998,0.0060883541176220395,NA,65.97540036831174,45.64808553660998,0.000462225513567259,411.2,56.38581626054421,41.01892798700063,0.01024544402873062,NA,57.411177446650605,45.48279554007338,0.021650879566982403,0.021571099292486923,0.031619380414485934,0.04470167695544658,0.022235706681385633,0.3404223293066025,0.0577988250181079,0.08510034717619419,0.03469564369879663,0.1586589597165584,0.07607880607247355,0.04824197185225784,0.02186191463842988,0.17596846371889124,0.09327027648687358,0.6840855211019516,0.41764369755983355,0.8423115938901902,0.49404070526361454,0.8343771249055862,0.6211045026779174,0.7322852581739425,0.5478003740310669,0.8482359379529953,0.6015785783529282,411.2,56.38581626054421,41.01892798700063,0.01024544402873062
5B,2017,0.436432431141535,86.6,83.58278716752288,53.68763754004643,0.07715345424181011,45.4,83.58278716752288,53.68763754004643,0.035332072291683995,83.5,83.58278716752288,53.68763754004643,0.07239678654065172,39.5,81.33767374685648,50.57033383419737,0.12024993052657869,598.9,91.64903771439901,63.43973686769052,0.03871284557330418,913.1,91.64903771439901,63.43973686769052,0.036354026310694475,535.3,81.90032814182035,52.700724622518884,0.03400941742304615,55.6,83.58278716752288,53.68763754004643,0.06588723866197124,0.0923395019024611,0.052073488384485236,0.04929570220410824,0.03929198086261749,0.30939327776432035,0.06494800150394439,0.07272383905947208,0.04225831422954797,0.28742507100105286,0.06641615526750684,0.11658178083598614,0.03072954062372447,0.5521608144044876,0.1349706307053566,0.9122442066669464,0.5330596685409545,0.6811728864908219,0.4472952663898468,0.7315641164779664,0.5486831337213516,0.7027551978826523,0.5455321535468103,0.8621953874826431,0.6160807311534883,535.3,81.90032814182035,52.700724622518884,0.03400941742304615
5C,2017,0.401782802616556,81.1,80.03615583160442,51.53426928496037,0.026590313057391846,NA,80.03615583160442,51.53426928496037,0.012561590310956475,78.9,80.03615583160442,51.53426928496037,0.02358531921473343,36.8,87.1184276881446,55.95390841550172,0.02919706785529968,587.2,90.44860630110024,60.8013503167098,0.020899213975600187,NA,90.44860630110024,60.8013503167098,0.004454473679697349,564.7,78.47199975293651,49.10876165675548,0.011810370636123491,NA,80.03615583160442,51.53426928496037,0.0326615924705004,0.09260701459078563,0.09821495626653948,0.05447480472780412,0.07480438976060777,0.3241457704986845,0.12991508593161902,0.06134306462038131,0.0597335339656898,0.14121185739835113,0.06867615630229314,0.11910960042760485,0.045262553418676056,0.5106635235604786,0.13221048953987305,0.7982288797696432,0.324557080155327,0.6892575706754412,0.3454061384711946,0.7476562545413062,0.43957305664107915,0.6537450580369859,0.40503980432237896,0.8747647205988566,0.5303862690925598,564.7,78.47199975293651,49.10876165675548,0.011810370636123491
15,2018,0.163803969199459,92.3,78.17491647890384,70.92364378197239,0.006193019375106183,NA,78.17491647890384,70.92364378197239,0.0005865169812640075,NA,78.17491647890384,70.92364378197239,0.00409618691510114,NA,80.21893018673298,71.0162573066547,0.0034040698561001404,383.2,78.01871817887073,69.18748743740407,0.01545014509583801,644,78.01871817887073,69.18748743740407,0.01874482527482995,NA,74.38610758610012,67.8427838680489,0.002072721851659315,NA,78.17491647890384,70.92364378197239,0.011684558103022833,0.8428113222122192,0.3274131879210473,0.4247263103723526,0.27330280244350436,0.36041077971458435,0.22826273292303095,0.41915553510189063,0.25283664092421543,0.21525255665183068,0.18359679356217384,0.17393914312124248,0.13586335964500904,0.06067800335586071,0.04062004238367082,0.04404648942872881,0.022839114442467688,0.09216223433613785,0.027271113451570274,0.05486254449933766,0.011538316588848829,0.0193220839370042,0.007404598710127175,0.09235271103680134,0.008999923872761422,NA,74.38610758610012,67.8427838680489,0.002072721851659315
1B,2018,0.184962326660752,80.6,67.76035099045625,54.18437178394739,0.039798084839031155,NA,67.76035099045625,54.18437178394739,0.0041532394665046365,72.9,67.76035099045625,54.18437178394739,0.025243269059628336,37.9,66.35669166471774,55.445610808449196,0.01670582338058775,450.3,68.70788973596434,54.74687419219554,0.18450629070851754,661.5,68.70788973596434,54.74687419219554,0.07228425980586528,398.3,64.77272700099812,53.2477692068142,0.08362869556162444,NA,67.76035099045625,54.18437178394739,0.005743466720830462,0.832024233681815,0.5285458280926658,0.46275257354690913,0.4753074745337169,0.28457774150939213,0.3917595304193951,0.3788488833677201,0.40192064359074553,0.29437439072699767,0.30621810754140216,0.2926476782276517,0.2623431959322522,0.081035365128801,0.07838837358923188,0.051480961874836965,0.038090832354057406,0.07827487854020937,0.04114386865070888,0.035354025218458415,0.01946461189626938,0.022501689869733082,0.013092655111991227,0.11360137129113787,0.03537152015737125,398.3,64.77272700099812,53.2477692068142,0.08362869556162444
1C,2018,0.216161650295059,89.4,67.50935473505716,58.39145572971767,0.009389049029115444,NA,67.50935473505716,58.39145572971767,0.008380019602808049,77.7,67.50935473505716,58.39145572971767,0.010209649580554597,36.1,68.317846328581,58.15858246456474,0.01915370723976943,NA,69.84458185871988,62.75055863929032,0.0030987934135576164,NA,69.84458185871988,62.75055863929032,0.012085843770255943,NA,67.11482607605711,53.89675228270643,0.0023043745134073796,NA,67.50935473505716,58.39145572971767,0.03932456282405641,0.7490732252597809,0.6241698399186135,0.36180537194013607,0.5138485848903656,0.31856931895017626,0.42486652284860604,0.43460521548986436,0.4570042610168457,0.1657268673181534,0.20103619247674948,0.5630185171961786,0.39611765891313555,0.08791275732219217,0.06813238468021154,0.05290206791833043,0.022876065317541362,0.0811785465106368,0.033025975525379184,0.02940363408997656,0.015343308541923766,0.01792842126451432,0.0073076313827186825,0.09707427453249692,0.00924968696199358,NA,67.11482607605711,53.89675228270643,0.0023043745134073796
1D,2018,0.195400306334098,86.1,84.50661487909456,66.1066389914882,0.031335258291816735,NA,84.50661487909456,66.1066389914882,0.008501783662638807,85.1,84.50661487909456,66.1066389914882,0.017279602565716794,43.7,84.38861922989267,64.51685027772263,0.01671349058833211,390.7,86.18166059065264,69.93537384042335,0.06580416862952583,693.9,86.18166059065264,69.93537384042335,0.09151197333514614,366.3,81.98350086566892,64.64405413011572,0.007709315162327701,NA,84.50661487909456,66.1066389914882,0.03334092724393196,0.8292727356865293,0.33608973381065194,0.43848274293399986,0.2894440399748938,0.34360981413296293,0.23600352945781888,0.4373685958839597,0.2809571283204214,0.17341125579107375,0.16590887804826093,0.3819720901194072,0.1998397016099521,0.06990698547590347,0.04680850339077768,0.05256196803280285,0.023430398975809407,0.10367633792616074,0.030277102298679807,0.053424387460663206,0.013057124047052287,0.025387993348496295,0.007560097191127993,0.10104724906739743,0.010475541841948313,366.3,81.98350086566892,64.64405413011572,0.007709315162327701
1E,2018,0.194618280977011,84.3,70.46419311969437,55.89115480186568,0.01672832549308821,NA,70.46419311969437,55.89115480186568,0.002578745781960353,75.7,70.46419311969437,55.89115480186568,0.010359600554005356,NA,67.66309627168599,55.663701753987866,0.0004344751055135572,385.5,71.56589427299168,56.65514717256542,0.12912047368973917,712.8,71.56589427299168,56.65514717256542,0.04225716475374455,338.7,68.78580319638122,52.803267740013695,0.023975542034687276,NA,70.46419311969437,55.89115480186568,0.013024014141142435,0.843918385959807,0.3463842499823797,0.3850562898885636,0.29449705282847083,0.33946479360262555,0.24587198311374306,0.43985287916092636,0.28959455589453387,0.2810604593583516,0.23124999162696658,0.1737606589283262,0.15533404797315592,0.06802549381696042,0.04827493021175975,0.06554559999633404,0.02768912432449205,0.08567079369510926,0.0317300945697796,0.05413975832717758,0.01413921954198962,0.02002324855753354,0.007651696070319129,0.1019371066774641,0.012517573954981001,338.7,68.78580319638122,52.803267740013695,0.023975542034687276
1F,2018,0.113483977193634,77.6,66.72564385196978,45.22171086536748,0.021694422072460213,66.8,66.72564385196978,45.22171086536748,0.044265455295109064,65.9,66.72564385196978,45.22171086536748,0.025713738455397966,33.7,67.77141834632056,47.83699193200873,0.013785469141959371,NA,68.11805277882902,46.06098642857407,0.028688247269343378,433.7,68.11805277882902,46.06098642857407,0.024439889917181667,334.7,64.99078956423028,40.913792135232164,0.04993721582380891,NA,66.72564385196978,45.22171086536748,0.030511051884707964,0.836411964893341,0.5096664980053902,0.4290943205356597,0.44674253165721883,0.267324409633875,0.3613118872046473,0.2982820585370063,0.33911062628030786,0.13998102732002732,0.21245978772640223,0.08938048146665094,0.12034157514572155,0.06925334352999926,0.056627873331308365,0.06581105352379382,0.026384171284735202,0.10011365823447697,0.03289770353585482,0.04933923752978444,0.014125989377498618,0.020432339282706387,0.00944346636533737,0.11414484195411209,0.016572086745873096,334.7,64.99078956423028,40.913792135232164,0.04993721582380891
2D,2018,0.190825461099545,98,87.05824366011073,67.0159273374783,0.01634744339217947,NA,87.05824366011073,67.0159273374783,0.0029928641438600172,89.6,87.05824366011073,67.0159273374783,0.005973213562787332,46.8,89.16299122530718,67.16206240040286,0.0053702826865418855,350.2,87.217472988185,70.09539655092229,0.022362094509815803,722.3,87.217472988185,70.09539655092229,0.03642241998301936,350.9,84.20924340941183,63.864160775251555,0.006242978219361847,NA,87.05824366011073,67.0159273374783,0.009591658043460956,0.8751404455729892,0.531263645206179,0.47935019504456294,0.4619843817892529,0.4211863250959487,0.4159937444187345,0.27743998524688546,0.29407707424390883,0.2968790772415344,0.2717995494604111,0.37191757985523777,0.2903876084656943,0.044725701035488216,0.053327585614862894,0.02271518011444381,0.01455920318230276,0.07561237985889116,0.020096850226677614,0.1457814694870086,0.02898137989853109,0.10248954860227451,0.016447210240931737,0.25984330972035724,0.035559449078781266,350.9,84.20924340941183,63.864160775251555,0.006242978219361847
26,2018,0.188475395552814,84.1,85.6055674712398,65.15765587296849,0.06199656521176553,NA,85.6055674712398,65.15765587296849,0.0064890599211788694,81,85.6055674712398,65.15765587296849,0.03525003540112776,38.1,77.37762242842065,58.290207261029224,0.04953765885389556,540.8,90.28357172127104,72.52250315427352,0.10314661091824431,572.5,90.28357172127104,72.52250315427352,0.14669450902124936,393.6,83.1376779228443,61.70024081235132,0.01528587240107678,NA,85.6055674712398,65.15765587296849,0.012273314906663519,0.8759469020934331,0.4358446981225695,0.5611957056181772,0.38348121444384264,0.4120552298568544,0.32255733296984723,0.3302862857069288,0.3096701580853689,0.20436210717473702,0.21531682000273755,0.34344786334605437,0.22321977359907963,0.04871097437682606,0.06898931609023184,0.03226114915949959,0.018740886157112457,0.1348925491883642,0.02867537728022961,0.22919891277949014,0.030257098199356153,0.1129726639815739,0.020694177642109846,0.29104182620843266,0.03591842993739106,393.6,83.1376779228443,61.70024081235132,0.01528587240107678
27,2018,0.215591955309113,84.8,87.86396163246667,65.1219124309856,0.04353576963869357,NA,87.86396163246667,65.1219124309856,0.008056320097218355,84.2,87.86396163246667,65.1219124309856,0.026461353204096323,37.4,84.6462171605696,60.10639244345466,0.03492719815864338,372.3,89.02901810372718,67.1100895426413,0.0628149301458434,680.1,89.02901810372718,67.1100895426413,0.11843201204059237,421.7,84.93750753648513,59.49859588288205,0.007435104713511346,NA,87.86396163246667,65.1219124309856,0.013561992385960961,0.817310769306986,0.3662442659076892,0.5541969914185374,0.32424568659380865,0.45332552257337067,0.2920000898210626,0.4502555461306322,0.34183804769265036,0.1964843022195916,0.20372444469677775,0.3664613177901822,0.2333175626240278,0.07545627967307442,0.07552492461706463,0.029650130946385234,0.025504265176622493,0.12112759837978769,0.03560608370523705,0.10412783136493275,0.02029122951391496,0.05157554188841268,0.010116573570198139,0.17746259428952874,0.021029353607445952,421.7,84.93750753648513,59.49859588288205,0.007435104713511346
28,2018,0.205035823086898,81.2,70.17601351403201,53.79819753100024,0.03070255177606753,NA,70.17601351403201,53.79819753100024,0.011615809073954186,76.3,70.17601351403201,53.79819753100024,0.02307411622912537,35.4,65.9299512850993,50.59015087177027,0.04258639793046728,NA,86.36211145102511,62.32096999932634,0.012201841425038974,506.6,86.36211145102511,62.32096999932634,0.04795470892500231,368.7,63.71501549676736,51.737746380413775,0.01140553777992549,NA,70.17601351403201,53.79819753100024,0.03228692905000178,0.8917137270882016,0.7110551198323568,0.417562077442805,0.5150884389877318,0.35925902639116575,0.41054830097016837,0.17244855420930036,0.19250141864731177,0.1747070820558639,0.1340518302860714,0.6593198350497654,0.4555640078726268,0.06726860201784546,0.09368710592389114,0.03819654261072477,0.01703286044565694,0.12925734246770545,0.049734758789695445,0.1970632519750367,0.06464134378447424,0.1522225262153717,0.06699868424662521,0.3478533526261649,0.15487868143689065,368.7,63.71501549676736,51.737746380413775,0.01140553777992549
29,2018,0.204695478081703,86.4,84.71316537078862,66.85627198451208,0.04104227984888004,NA,84.71316537078862,66.85627198451208,0.003294863123935318,81.4,84.71316537078862,66.85627198451208,0.02174538795534143,43.5,83.72691820982169,63.724351331329345,0.02405714216587714,343.9,85.86201355557753,67.56472911477621,0.07370791237925597,725.4,85.86201355557753,67.56472911477621,0.10533700000557894,431,81.34698090648637,62.48243171216115,0.025697988384418936,43.2,84.71316537078862,66.85627198451208,0.008817628119793482,0.8593368291854858,0.39854892045259477,0.4832971006631851,0.34535318762064,0.46842042803764344,0.3225369483232498,0.43942971527576447,0.33431344777345656,0.38315935581922533,0.3166427984833718,0.13410030193626882,0.1624169953167439,0.0669372646138072,0.05685554426163435,0.07145470608957114,0.02938017295673489,0.16504212021827688,0.03481378387659788,0.11233351267874236,0.016535950172692524,0.05375129953026771,0.011042350530624388,0.1304001342505216,0.01597375986166298,431,81.34698090648637,62.48243171216115,0.025697988384418936
2C,2018,0.236485958409806,84.4,76.86724730122113,59.59575160944487,0.02400134217015543,64,76.86724730122113,59.59575160944487,0.013874472104577243,80.1,76.86724730122113,59.59575160944487,0.015904861742991022,41.4,76.23380836795253,59.62898197667086,0.019449320693912968,252.9,80.47511194124976,62.86501526388813,0.008137031306287875,464.3,80.47511194124976,62.86501526388813,0.04240779613478637,418.9,73.82690217179666,53.68544716623741,0.014470003522584806,53.4,76.86724730122113,59.59575160944487,0.04396188039865285,0.8753913609605086,0.6255808394206198,0.4751610018705068,0.575360307567998,0.4816530190016095,0.5485271842856156,0.4234737440159446,0.5110647552891782,0.17788279134976231,0.2863822838193492,0.5837156662815497,0.42006452460038035,0.08889160854251758,0.11685789023575016,0.021687227742452367,0.03480987103753968,0.10405704692790388,0.04418050282095608,0.1007166234286209,0.02855990699639447,0.029178822315052925,0.0108824573506258,0.14900008941951548,0.028643203409094552,418.9,73.82690217179666,53.68544716623741,0.014470003522584806
33,2018,0.120676099633177,83.9,64.12360904890987,40.59973730257009,0.010270266970359838,NA,64.12360904890987,40.59973730257009,0.009954513287352331,75.7,64.12360904890987,40.59973730257009,0.008843825918476463,NA,63.79079076978917,44.82152736763594,0.0031895584216524667,NA,63.23777243038843,43.36919491234101,0.0015328023571065386,NA,63.23777243038843,43.36919491234101,0.0003601515736020261,393.9,63.998814328854024,40.097903688084536,0.012287048358662582,NA,64.12360904890987,40.59973730257009,0.00595069813656413,0.8404983937740326,0.5129390910267829,0.5519586756825446,0.4899796187877656,0.34915881305933,0.4348230272531509,0.28180660158395776,0.3616189688444138,0.15768136084079745,0.24361588284373284,0.18761795684695248,0.2217983238399029,0.0816866284236312,0.10457228198647502,0.057438323786482205,0.03760362584143877,0.06746170148253439,0.03544955290853978,0.04838499883189797,0.016367364395409822,0.013230230659246436,0.009754054131917664,0.05360582843422891,0.021718184743076557,393.9,63.998814328854024,40.097903688084536,0.012287048358662582
34,2018,0.127604814246297,81.5,61.13197620252292,32.45245177842315,0.02719729737496592,70.1,61.13197620252292,32.45245177842315,0.07199028780924756,69.7,61.13197620252292,32.45245177842315,0.04993481555566572,40.1,53.65252065796355,41.358687410109134,0.0032416954343140935,354.4,63.091275297627675,30.657411977567616,0.05877525321688719,481,63.091275297627675,30.657411977567616,0.015678474527696235,369.8,61.35112240209968,31.590555183779067,0.14138393449131184,51.2,61.13197620252292,32.45245177842315,0.01240918186134983,0.7934863441868834,0.4655663167175494,0.5310120425726238,0.456374140162217,0.33977185895568446,0.37678410191284994,0.30693469863188905,0.35235468651119034,0.13458542486554714,0.1886857489221975,0.10001645197993832,0.13244073171364623,0.08183175286180094,0.05862249826130114,0.05245407984444969,0.029883266965809622,0.09045832721810593,0.03477646086953188,0.02636039100195232,0.016550122417117417,0.009759098634515939,0.00793536813733609,0.050726728219735,0.020874305775291032,369.8,61.35112240209968,31.590555183779067,0.14138393449131184
35,2018,0.124044446274638,79.8,59.31454220671201,39.77737577358061,0.07183606911804054,NA,59.31454220671201,39.77737577358061,0.054455660401242716,73.2,59.31454220671201,39.77737577358061,0.06047240263619802,35.3,55.086713449395006,39.98114246593086,0.022686756568369083,NA,58.37568814246726,37.44441154374228,0.004353197360628408,NA,58.37568814246726,37.44441154374228,0.003918895435993131,303,58.610161292584145,38.93110253852591,0.05222359098641321,NA,59.31454220671201,39.77737577358061,0.03383224411037337,0.8094433886664254,0.4887709887254806,0.5001179689452763,0.4490083158016205,0.37761894861857087,0.4013892256078266,0.29609429836273204,0.3392881311121441,0.1277198557342801,0.20156569885356082,0.15312179923057553,0.19064742255778538,0.07249153760217485,0.08858392671460195,0.05011877559480214,0.03426774316245601,0.09104084773432645,0.039654533777918125,0.04711898487238657,0.018053542866948113,0.01761068612159717,0.008111534994982534,0.05263017401808785,0.021350245568014316,303,58.610161292584145,38.93110253852591,0.05222359098641321
